Asset Name,Asset ID,Asset Type,Operating Status,Pool Participant Name,Pool Participant ID
"U26F UNPQ Ret #9","U26F","Sink","Retired","Utility Network &amp; Partners Inc.","UNPQ"
"U26L UNPQ Ret #4","U26L","Sink","Active","Utility Network &amp; Partners Inc.","UNPQ"
"U26P UNPQ Ret #5","U26P","Sink","Active","Utility Network &amp; Partners Inc.","UNPQ"
"U26R UNPQ Ret #10","U26R","Sink","Active","Utility Network &amp; Partners Inc.","UNPQ"
"U26U UNPQ Ret #3","U26U","Sink","Active","Utility Network &amp; Partners Inc.","UNPQ"
"U26W UNPQ Ret #8","U26W","Sink","Retired","Utility Network &amp; Partners Inc.","UNPQ"
"U26X UNPQ Ret #6","U26X","Sink","Active","Utility Network &amp; Partners Inc.","UNPQ"
"U27A UNPR Ret #1","U27A","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U27C UNPR Ret #7","U27C","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U27E UNPR Ret #2","U27E","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U27F UNPR Ret #9","U27F","Sink","Retired","Utility Network &amp; Partners Inc.","UNPR"
"U27L UNPR Ret #4","U27L","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U27P UNPR Ret #5","U27P","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U27R UNPR Ret#10","U27R","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U27U UNPR Ret #3","U27U","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U27W UNPR Ret #8","U27W","Sink","Retired","Utility Network &amp; Partners Inc.","UNPR"
"U27X UNPR Ret #6","U27X","Sink","Active","Utility Network &amp; Partners Inc.","UNPR"
"U28A UNPS Retail #1","U28A","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U28C UNPS Retail #5","U28C","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U28E UNPS Retail #10","U28E","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U28F UNPS Retail #8","U28F","Sink","Retired","Utility Network &amp; Partners Inc.","UNPS"
"U28L UNPS Retail #3","U28L","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U28P UNPS Retail #9","U28P","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U28R UNPS Retail #6","U28R","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U28U UNPS Retail #2","U28U","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U28W UNPS Retail #7","U28W","Sink","Retired","Utility Network &amp; Partners Inc.","UNPS"
"U28X UNPS Retail #4","U28X","Sink","Active","Utility Network &amp; Partners Inc.","UNPS"
"U29A UNPT Retail #1","U29A","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U29C UNPT Retail #5","U29C","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U29E UNPT Retail #10","U29E","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U29F UNPT Retail #8","U29F","Sink","Retired","Utility Network &amp; Partners Inc.","UNPT"
"U29L UNPT Retail #3","U29L","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U29P UNPT Retail #9","U29P","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U29R UNPT Retail #6","U29R","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U29U UNPT Retail #2","U29U","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U29W UNPT Retail #7","U29W","Sink","Retired","Utility Network &amp; Partners Inc.","UNPT"
"U29X UNPT Retail #4","U29X","Sink","Active","Utility Network &amp; Partners Inc.","UNPT"
"U30A UNPU Ret #1","U30A","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"U30C UNPU Ret #6","U30C","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"U30E UNPU Ret #2","U30E","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"U30F UNPU Ret #8","U30F","Sink","Retired","Utility Network &amp; Partners Inc.","UNPU"
"U30L UNPU Ret #10","U30L","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"U30P UNPU Ret #3","U30P","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"U30R UNPU Ret #9","U30R","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"U30U UNPU Ret #4","U30U","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"U30W UNPU Ret #7","U30W","Sink","Retired","Utility Network &amp; Partners Inc.","UNPU"
"U30X UNPU Ret #5","U30X","Sink","Active","Utility Network &amp; Partners Inc.","UNPU"
"UA1A UOFA SR #1","UA1A","Sink","Active","University of Alberta","UOFA"
"UA1E UOFA SR #2","UA1E","Sink","Active","University of Alberta","UOFA"
"UA1U UOFA SR #3","UA1U","Sink","Active","University of Alberta","UOFA"
"UBBC UBSC BC Import","UBBC","Source","Active","Mercuria Commodities Canada Corporation","UBSC"
"UBC+ UBSC FM BUY","UBC+","Sink","Active","Mercuria Commodities Canada Corporation","UBSC"
"UBC- UBSC FM Sell","UBC-","Source","Active","Mercuria Commodities Canada Corporation","UBSC"
"UBMT UBSC MT Import","UBMT","Source","Active","Mercuria Commodities Canada Corporation","UBSC"
"UBS+ FWD MRKT Buy","UBS+","Sink","Retired","UBS Commodities Canada Ltd.","UBS"
"UBSK UBSC Sask Import","UBSK","Source","Active","Mercuria Commodities Canada Corporation","UBSC"
"UBXB UBSC BC Export","UBXB","Sink","Active","Mercuria Commodities Canada Corporation","UBSC"
"UBXM UBSC MT Export","UBXM","Sink","Active","Mercuria Commodities Canada Corporation","UBSC"
"UBXS UBSC Sask Export","UBXS","Sink","Active","Mercuria Commodities Canada Corporation","UBSC"
"UC1U UCCI SR#1","UC1U","Sink","Retired","Union Carbide Can. Inc.","UCCI"
"UCI+ UCI FM Buy","UCI+","Sink","Retired","Union Carbide Can. Inc.","UCCI"
"UCI- UCI FM Sell","UCI-","Source","Retired","Union Carbide Can. Inc.","UCCI"
"UG1U UNGL SR #1","UG1U","Sink","Active","Unger&#39;s Lumber &amp; Post Ltd.","UNGL"
"UN1A UNP SR #2","UN1A","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN1C UNP Ret #7","UN1C","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN1E UNP SR #3","UN1E","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN1F UNP Ret #9","UN1F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP"
"UN1L UNP SR #5","UN1L","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN1P UNP Ret #10","UN1P","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN1R UNP SR#6","UN1R","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN1U UNP SR #4","UN1U","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN1W UNP Ret #8","UN1W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP"
"UN1X UNP SR1","UN1X","Sink","Active","Utility Network &amp; Partners Inc.","UNP"
"UN2A UNP2 Ret #3","UN2A","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN2C UNP2 Ret #7","UN2C","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN2E UNP2 Ret #4","UN2E","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN2F UNP2 Ret #9","UN2F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP2"
"UN2L UNP2 Ret #5","UN2L","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN2P UNP2 Ret #6","UN2P","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN2R UNP2 Ret #10","UN2R","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN2U UNP2 Ret #2","UN2U","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN2W UNP2 Ret #8","UN2W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP2"
"UN2X UNP2 Ret #1","UN2X","Sink","Active","Utility Network &amp; Partners Inc.","UNP2"
"UN3A UNP3 Ret #5","UN3A","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN3C UNP3 Ret #8","UN3C","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN3E UNP3 Ret #4","UN3E","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN3F UNP3 Ret #10","UN3F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP3"
"UN3L UNP3 Ret #6","UN3L","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN3P UNP3 Ret #7","UN3P","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN3R UNP3 Ret #3","UN3R","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN3U UNP3 Ret #2","UN3U","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN3W UNP3 Ret #9","UN3W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP3"
"UN3X UNP3 Ret #1","UN3X","Sink","Active","Utility Network &amp; Partners Inc.","UNP3"
"UN4A UNP4 Ret #3","UN4A","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN4C UNP4 Ret #7","UN4C","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN4E UNP4 Ret #4","UN4E","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN4F UNP4 Ret #9","UN4F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP4"
"UN4L UNP4 Ret #5","UN4L","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN4P UNP4 Ret #6","UN4P","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN4R UNP4 Ret #10","UN4R","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN4U UNP4 Ret #2","UN4U","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN4W UNP4 Ret #8","UN4W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP4"
"UN4X UNP4 Ret #1","UN4X","Sink","Active","Utility Network &amp; Partners Inc.","UNP4"
"UN5A UNP5 Ret #3","UN5A","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN5C UNP5 Ret #7","UN5C","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN5E UNP5 Ret #4","UN5E","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN5L UNP5 Ret #5","UN5L","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN5P UNP5 Ret #6","UN5P","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN5R UNP5 Ret #10","UN5R","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN5U UNP5 Ret#2","UN5U","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN5W UNP5 Ret #8","UN5W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP5"
"UN5X UNP5 Ret #1","UN5X","Sink","Active","Utility Network &amp; Partners Inc.","UNP5"
"UN6A UNP6 Ret #3","UN6A","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN6C UNP6 Ret #7","UN6C","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN6E UNP6 Ret #4","UN6E","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN6F UNP6 Ret #9","UN6F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP6"
"UN6L UNP6 Ret #5","UN6L","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN6P UNP6 Ret #6","UN6P","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN6R UNP6 Ret #10","UN6R","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN6U UNP6 Ret #2","UN6U","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN6W UNP6 Ret #8","UN6W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP6"
"UN6X UNP6 Ret #1","UN6X","Sink","Active","Utility Network &amp; Partners Inc.","UNP6"
"UN7A UNP7 Ret #5","UN7A","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN7C UNP7 Ret #8","UN7C","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN7E UNP7 Ret #2","UN7E","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN7F UNP7 Ret #10","UN7F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP7"
"UN7L UNP7 Ret #6","UN7L","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN7P UNP7 Ret #7","UN7P","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN7R UNP7 Ret #4","UN7R","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN7U UNP7 Ret #3","UN7U","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN7W UNP7 Ret #9","UN7W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP7"
"UN7X UNP7 Ret #1","UN7X","Sink","Active","Utility Network &amp; Partners Inc.","UNP7"
"UN8A UNP8 Ret #1","UN8A","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN8C UNP8 Ret #8","UN8C","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN8E UNP8 Ret #4","UN8E","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN8F UNP8 Ret #10","UN8F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP8"
"UN8L UNP8 Ret #6","UN8L","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN8P UNP8 Ret #7","UN8P","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN8R UNP8 Ret #3","UN8R","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN8U UNP8 Ret #5","UN8U","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN8W UNP8 Ret #9","UN8W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP8"
"UN8X UNP8 Ret #2","UN8X","Sink","Active","Utility Network &amp; Partners Inc.","UNP8"
"UN9A UNP9 Ret #1","UN9A","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UN9C UNP9 Ret #8","UN9C","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UN9E UNP9 Ret #2","UN9E","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UN9F UNP9 Ret #10","UN9F","Sink","Retired","Utility Network &amp; Partners Inc.","UNP9"
"UN9L UNP9 Ret #4","UN9L","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UN9P UNP9 Ret #7","UN9P","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UN9R UNP9 Ret #6","UN9R","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UN9U UNP9 Ret #3","UN9U","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UN9W UNP9 Ret #9","UN9W","Sink","Retired","Utility Network &amp; Partners Inc.","UNP9"
"UN9X UNP9 Ret #5","UN9X","Sink","Active","Utility Network &amp; Partners Inc.","UNP9"
"UNC+ UNCA FM Buy","UNC+","Sink","Active","FortisAlberta Inc.","UNCA"
"UNC- UNCA FM Sell","UNC-","Source","Active","FortisAlberta Inc.","UNCA"
"UNC1 Z-1501 Utilicorp","UNC1","Sink","Active","FortisAlberta Inc.","UNCA"
"UNCA Firm Load","UNCA","Sink","Retired","FortisAlberta Inc.","UNCA"
"UNF5 UNP5 Ret #9","UNF5","Sink","Retired","Utility Network &amp; Partners Inc.","UNP5"
"UOA1 UofA Generator","UOA1","Source","Active","University of Alberta","UOFA"
"UOC1 U of C Generator","UOC1","Source","Active","University of Calgary","UOFC"
"URIC URICA LSSi","URIC","Sink","Active","URICA Energy Real Time Ltd.","URIC"
"URIL URICA LSSi","URIL","Sink","Active","URICA Energy Real Time Ltd.","URIC"
"UT1A UTSP Retail #1","UT1A","Sink","Active","Utility Simple LTD","UTSP"
"UT1C UTSP Retail #6","UT1C","Sink","Active","Utility Simple LTD","UTSP"
"UT1E UTSP Retail #4","UT1E","Sink","Active","Utility Simple LTD","UTSP"
"UT1L UTSP Retail #3","UT1L","Sink","Active","Utility Simple LTD","UTSP"
"UT1P UTSP Retail #8","UT1P","Sink","Active","Utility Simple LTD","UTSP"
"UT1R UTSP Retail #7","UT1R","Sink","Active","Utility Simple LTD","UTSP"
"UT1U UTSP Retail #2","UT1U","Sink","Active","Utility Simple LTD","UTSP"
"UT1X UTSP Retail #5","UT1X","Sink","Active","Utility Simple LTD","UTSP"
"UTC Export Unit - BCH Tie","UTE1","Sink","Retired","Utility Trade Corp.","UTC"
"UTC Export Unit - SPC Tie","UTE2","Sink","Retired","Utility Trade Corp.","UTC"
"UTC Import Unit - BCH Tie","UTI1","Source","Retired","Utility Trade Corp.","UTC"
"UTC Import Unit - SPC Tie","UTI2","Source","Retired","Utility Trade Corp.","UTC"
"VC1A VCTR Ret #1","VC1A","Sink","Retired","Vector Energy Ltd.","VCTR"
"VC1E VCTR Ret #2","VC1E","Sink","Retired","Vector Energy Ltd.","VCTR"
"VC1L VCTR Ret #4","VC1L","Sink","Retired","Vector Energy Ltd.","VCTR"
"VC1P VCTR Ret #5","VC1P","Sink","Retired","Vector Energy Ltd.","VCTR"
"VC1R VCTR Ret #7","VC1R","Sink","Retired","Vector Energy Ltd.","VCTR"
"VC1U VCTR Ret #3","VC1U","Sink","Retired","Vector Energy Ltd.","VCTR"
"VC1X VCTR Ret #6","VC1X","Sink","Retired","Vector Energy Ltd.","VCTR"
"VC2A VECT Ret #1","VC2A","Sink","Retired","Vector Energy Ltd.","VECT"
"VC2E VECT Ret #2","VC2E","Sink","Retired","Vector Energy Ltd.","VECT"
"VC2U VECT Ret #3","VC2U","Sink","Retired","Vector Energy Ltd.","VECT"
"VC2X VECT Ret #4","VC2X","Sink","Retired","Vector Energy Ltd.","VECT"
"VE01 Kipp Road Wind Plant","VE01","Source","Retired","Ventosus Energy Ltd","VEL"
"VE1A VEA SR #2","VE1A","Sink","Retired","Viking Holdings Inc.","VEA"
"VE1U VEA SR #1","VE1U","Sink","Retired","Viking Holdings Inc.","VEA"
"VIBC VITO BC Import","VIBC","Source","Retired","Vitol Inc.","VITO"
"VISK VITO Sask Import","VISK","Source","Retired","Vitol Inc.","VITO"
"VIXB VITO BC Export","VIXB","Sink","Retired","Vitol Inc.","VITO"
"VIXS VITO Sask Export","VIXS","Sink","Retired","Vitol Inc.","VITO"
"VM1A VMS SR#2","VM1A","Sink","Retired","VISTA Midstream Solutions Ltd","VMS"
"VM1U VMS SR#1","VM1U","Sink","Retired","VISTA Midstream Solutions Ltd","VMS"
"VMS+ VMS FM Buy","VMS+","Sink","Retired","VISTA Midstream Solutions Ltd","VMS"
"VMS- VMS FM Sell","VMS-","Source","Retired","VISTA Midstream Solutions Ltd","VMS"
"VOCG VOLT Calgary SUPL","VOCG","Sink","Active","Voltus Energy Canada Ltd.","VOLT"
"VOCW VOLT Central West SUPL","VOCW","Sink","Active","Voltus Energy Canada Ltd.","VOLT"
"VOED VOLT Edmonton SUPL","VOED","Sink","Active","Voltus Energy Canada Ltd.","VOLT"
"VONW VOLT North West SUPL","VONW","Sink","Active","Voltus Energy Canada Ltd.","VOLT"
"VP1A VPC2 Ret #1","VP1A","Sink","Active","ENMAX Energy Corporation","VPC2"
"VP1C VPC2 Ret #3","VP1C","Sink","Active","ENMAX Energy Corporation","VPC2"
"VP1E VPC2 Ret #6","VP1E","Sink","Active","ENMAX Energy Corporation","VPC2"
"VP1F VPC2 Ret #10","VP1F","Sink","Retired","ENMAX Energy Corporation","VPC2"
"VP1L VPC2 Ret #4","VP1L","Sink","Active","ENMAX Energy Corporation","VPC2"
"VP1P VPC2 Ret #7","VP1P","Sink","Active","ENMAX Energy Corporation","VPC2"
"VP1R VPC2 Ret #5","VP1R","Sink","Active","ENMAX Energy Corporation","VPC2"
"VP1U VPC2 Ret #8","VP1U","Sink","Active","ENMAX Energy Corporation","VPC2"
"VP1W VPC2 Ret #9","VP1W","Sink","Retired","ENMAX Commercial Services Inc.","VPC2"
"VP1X VPC2 Ret #2","VP1X","Sink","Active","ENMAX Energy Corporation","VPC2"
"VQ1 Castle River East","VQ1","Source","Retired","Vision Quest Windelectric Inc.","VQW"
"VQ2 VER2148","VQ2","Source","Active","TransAlta Corporation","VQW"
"VQ3 END2997","VQ3","Source","Active","TransAlta Corporation","VQW"
"VQ4 DGE2998","VQ4","Source","Active","TransAlta Corporation","VQW"
"VQ5 Castle River South","VQ5","Source","Retired","Vision Quest Windelectric Inc.","VQW"
"VQ6 WTN11141","VQ6","Source","Active","TransAlta Corporation","VQW"
"VQW TC Load","VQW","Sink","Active","TransAlta Corporation","VQW"
"VQW+ VQW FM Buy","VQW+","Sink","Active","TransAlta Corporation","VQW"
"VQW- VQW FM Sell","VQW-","Source","Active","TransAlta Corporation","VQW"
"VTBC VTOL BC Import","VTBC","Source","Active","Vitol Inc.","VTOL"
"VTMT VTOL MT Import","VTMT","Source","Active","Vitol Inc.","VTOL"
"VTO+ VTOL FM Buy","VTO+","Sink","Active","Vitol Inc.","VTOL"
"VTO- VTOL FM Sell","VTO-","Source","Active","Vitol Inc.","VTOL"
"VTXB VTOL BC Export","VTXB","Sink","Active","Vitol Inc.","VTOL"
"VTXM VTOL MT Export","VTXM","Sink","Active","Vitol Inc.","VTOL"
"VVW1 Valley View 1","VVW1","Source","Active","Heartland Generation Ltd.","CUPC"
"VVW2 Valley View 2","VVW2","Source","Active","Heartland Generation Ltd.","CUPC"
"VXH1 Vauxhall","VXH1","Source","Active","Taber Solar 1 Inc.","TASO"
"WB1 Wabamun #1","WB1","Source","Retired","TransAlta Utilities Corp.","TAU"
"WB2 Wabamun #2","WB2","Source","Retired","TransAlta Utilities Corp.","TAU"
"WB3 Wabamun #3","WB3","Source","Retired","ENMAX Energy Corporation","EEC"
"WB4 Wabamun #4","WB4","Source","Retired","TransAlta Generation Partnership","TAU"
"WC1A WCP SR","WC1A","Sink","Retired","Weatherford Canada Partnership","WCP"
"WC1E WCP SR","WC1E","Sink","Retired","Weatherford Canada Partnership","WCP"
"WC1R WCP SR5","WC1R","Sink","Retired","Weatherford Canada Partnership","WCP"
"WC1U WCP SR#1","WC1U","Sink","Retired","Weatherford Canada Partnership","WCP"
"WC1X WCP SR","WC1X","Sink","Retired","Weatherford Canada Partnership","WCP"
"WCD1 West Cadotte","WCD1","Source","Active","WCSB Power Generation GP Inc.","GENP"
"WE1A WEYR  SR#1","WE1A","Sink","Retired","Weyerhaeuser, Grande Prairie","WEYR"
"WE1U WEYR SR#2","WE1U","Sink","Retired","Weyerhaeuser, Grande Prairie","WEYR"
"WE1X WEST SR #1","WE1X","Sink","Retired","The Westin Calgary","WEST"
"WEF1 Westfield Yellow Lake","WEF1","Source","Active","Yellow Lake &amp; Burdett Solar LP","YLBS"
